,Unnamed: 0,frame,type,index,x,y
1666,1666,24,right_hand,13,0.6723273518225906,0.5832094036899041
1667,1667,24,right_hand,14,0.6705230862196474,0.5588218547244316
1668,1668,24,right_hand,15,0.6616357347472784,0.5886788784363716
1669,1669,24,right_hand,16,0.6564048496678373,0.6123370866631086
1670,1670,24,right_hand,17,0.6979715170637001,0.5883634142250164
1671,1671,24,right_hand,18,0.6837347707568787,0.5625305501439268
1672,1672,24,right_hand,19,0.6721807868997395,0.5854446007983315
1673,1673,24,right_hand,20,0.6715338362114285,0.6100061320991701
1674,1674,25,left_head,1,0.5003962987599039,0.2312896061851784
1675,1675,25,left_head,2,0.5134010093560312,0.2365578902162824
1676,1676,25,left_head,3,0.5289107371167203,0.23620642251158702
1677,1677,25,left_head,7,0.5594456782436616,0.2867747830184608
1678,1678,25,left_head,9,0.4944603718456277,0.33341322276273083
1679,1679,25,right_head,0,0.47478009011591515,0.26815685730409355
1680,1680,25,right_head,4,0.448293199792565,0.2255491386212885
1681,1681,25,right_head,5,0.44303570722401153,0.21637184916599073
1682,1682,25,right_head,6,0.41833547353064376,0.23454158941314515
1683,1683,25,right_head,8,0.4072027547691348,0.2660206970755531
1684,1684,25,right_head,10,0.4468312720340711,0.323565382736994
1685,1685,25,left_arm,11,0.6451402789954847,0.5456073623745364
1686,1686,25,left_arm,13,0.7637167766792159,0.9451957903236063
1687,1687,25,left_arm,15,0.6749372363273464,0.6680853298764292
1688,1688,25,left_arm,17,0.6599396597596546,0.5767433839499053
1689,1689,25,left_arm,19,0.649751271308253,0.5517204249273094
1690,1690,25,left_arm,21,0.6429592781946327,0.5662936643941867
1691,1691,25,left_arm,23,0.5815760265660502,1.0919614185229611
1692,1692,25,right_arm,12,0.31775656965545146,0.5291681380392907
1693,1693,25,right_arm,14,0.20582330547809316,0.9320086084688807
1694,1694,25,right_arm,16,0.31332009311349024,0.6571678496329659
1695,1695,25,right_arm,18,0.328026848631686,0.5867670458330974
1696,1696,25,right_arm,20,0.3416062904248513,0.5364208312762895
1697,1697,25,right_arm,22,0.348017109621381,0.5644375528794332
1698,1698,25,right_arm,24,0.3639624605495753,1.0762267902064757
1699,1699,25,left_hand,0,0.2978938054118747,0.6642929661582457
1700,1700,25,left_hand,1,0.3421548759802279,0.6301229269627563
1701,1701,25,left_hand,2,0.35198561810153,0.5865685631261391
1702,1702,25,left_hand,3,0.3546746647253822,0.5528940238283537
1703,1703,25,left_hand,4,0.3403836095633772,0.5194765226561913
1704,1704,25,left_hand,5,0.3442049759692183,0.5445406927986252
1705,1705,25,left_hand,6,0.33853415142851956,0.5153168090502545
1706,1706,25,left_hand,7,0.34208492984373534,0.5461177968668485
1707,1707,25,left_hand,8,0.342058983754769,0.5771309375754973
1708,1708,25,left_hand,9,0.32199434613792494,0.556937374087248
1709,1709,25,left_hand,10,0.3250591284701293,0.4999163181595421
1710,1710,25,left_hand,11,0.32660601230500336,0.537770499746395
1711,1711,25,left_hand,12,0.32810092010272607,0.564030098163724
1712,1712,25,left_hand,13,0.3123903847182835,0.5490111208033397
1713,1713,25,left_hand,14,0.30264754966222224,0.5094239372134195
1714,1714,25,left_hand,15,0.3118520307657996,0.5544148576900386
1715,1715,25,left_hand,16,0.3122018591125735,0.5635278431972236
1716,1716,25,left_hand,17,0.2774927991766737,0.5630925191907988
1717,1717,25,left_hand,18,0.2941742543701327,0.5341067483753945
1718,1718,25,left_hand,19,0.29713107275890804,0.5480896647950693
1719,1719,25,left_hand,20,0.296332044379614,0.5654713235793403
1720,1720,25,right_hand,0,0.6592749603734653,0.6861057353926728
1721,1721,25,right_hand,1,0.6420991899876297,0.650026695296465
1722,1722,25,right_hand,2,0.6222270220178289,0.6023520244034335
1723,1723,25,right_hand,3,0.6153078127889019,0.5622309719128472
1724,1724,25,right_hand,4,0.6099033137541702,0.5325963503254444
1725,1725,25,right_hand,5,0.6396337668237192,0.5578846795361613
1726,1726,25,right_hand,6,0.6306216837381656,0.5243360496593052
1727,1727,25,right_hand,7,0.6211608678676986,0.5532278915863104
1728,1728,25,right_hand,8,0.6322959595438971,0.5682108425401549
1729,1729,25,right_hand,9,0.6641981610050117,0.5570616962655791
1730,1730,25,right_hand,10,0.6491598821554292,0.5286331785040421
1731,1731,25,right_hand,11,0.6367286799908065,0.5698244303119931
1732,1732,25,right_hand,12,0.6397447853412219,0.5805606918555734
1733,1733,25,right_hand,13,0.6658070742307012,0.5623367706919064
1734,1734,25,right_hand,14,0.663906778062257,0.5287758502493137
1735,1735,25,right_hand,15,0.6490863173286996,0.56405619554699
1736,1736,25,right_hand,16,0.6545924592984241,0.5891754747433273
1737,1737,25,right_hand,17,0.6991780161183092,0.580390863817295
1738,1738,25,right_hand,18,0.6769811982567346,0.5489677662538675
1739,1739,25,right_hand,19,0.6669025030111077,0.5746636840420511
1740,1740,25,right_hand,20,0.667055655890465,0.5939123861277498
1741,1741,26,left_head,1,0.5091972867802252,0.2475807283986901
1742,1742,26,left_head,2,0.5230411209854191,0.25451672631033034
1743,1743,26,left_head,3,0.5367912344511924,0.2568338215553552
1744,1744,26,left_head,7,0.5695814622432921,0.2980119603150586
1745,1745,26,left_head,9,0.5087262189256433,0.35765770479580905
1746,1746,26,right_head,0,0.4697690491898914,0.2858494181972973
1747,1747,26,right_head,4,0.4563395598203766,0.25510758106625125
1748,1748,26,right_head,5,0.437442072195845,0.2438231632880475
1749,1749,26,right_head,6,0.43010946416541873,0.24613022997062756
1750,1750,26,right_head,8,0.41790723418977344,0.2679163704300412
1751,1751,26,right_head,10,0.4448385197704308,0.351516042340996
1752,1752,26,left_arm,11,0.6526349138433873,0.5632287429872765
1753,1753,26,left_arm,13,0.7810035709875466,0.9484171142506203
1754,1754,26,left_arm,15,0.6723013881750227,0.6702245681109746
1755,1755,26,left_arm,17,0.6487087890354337,0.5815473162708182
1756,1756,26,left_arm,19,0.639207815592734,0.5600163444510053
1757,1757,26,left_arm,21,0.6400711013923255,0.5748815924626116
1758,1758,26,left_arm,23,0.5819258723079374,1.0856838717373591
1759,1759,26,right_arm,12,0.3136711598485199,0.5359816915971851
1760,1760,26,right_arm,14,0.1924743319181765,0.9309099433526217
1761,1761,26,right_arm,16,0.304190974054634,0.6490814642837992
1762,1762,26,right_arm,18,0.3164864689173514,0.5807706478471876
1763,1763,26,right_arm,20,0.3292932533769087,0.5348764921081628
1764,1764,26,right_arm,22,0.33302271847096304,0.5563965917979942
1765,1765,26,right_arm,24,0.36184580612507716,1.0625946477666248
1766,1766,26,left_hand,0,0.3000307247784247,0.6525288083597522
1767,1767,26,left_hand,1,0.3375472822077226,0.6155879211317018
1768,1768,26,left_hand,2,0.3540601160882606,0.5815163652834113
1769,1769,26,left_hand,3,0.35893285949976866,0.5381374566766699
1770,1770,26,left_hand,4,0.352171864465228,0.5228840362312885
1771,1771,26,left_hand,5,0.3432643053205124,0.5514584501511295
1772,1772,26,left_hand,6,0.3449488014935879,0.49523810742501273
1773,1773,26,left_hand,7,0.34880830563514803,0.5350292496984411
1774,1774,26,left_hand,8,0.3418889253614081,0.5530853104883889
1775,1775,26,left_hand,9,0.32523860640096786,0.5425253049416288
1776,1776,26,left_hand,10,0.32698043906360447,0.4998475261129361
1777,1777,26,left_hand,11,0.3342774924381115,0.5253524545624495
1778,1778,26,left_hand,12,0.3340649213626818,0.5652887114191399
1779,1779,26,left_hand,13,0.30543855967094236,0.5428100345916341
1780,1780,26,left_hand,14,0.3178128510753602,0.4988532784422167
1781,1781,26,left_hand,15,0.3117196879166013,0.5277179847012153
1782,1782,26,left_hand,16,0.3153862510657433,0.5635409026797492
1783,1783,26,left_hand,17,0.28167769973338946,0.5616069017791026
1784,1784,26,left_hand,18,0.28887030885959153,0.5163490800505398
1785,1785,26,left_hand,19,0.303824408929256,0.53985895765735
1786,1786,26,left_hand,20,0.30125354353718464,0.5609377224308664
1787,1787,26,right_hand,0,0.6675309683002533,0.6835962401555331
1788,1788,26,right_hand,1,0.6298648401714363,0.6430377251982914
1789,1789,26,right_hand,2,0.6100559458470733,0.5939320342496859
1790,1790,26,right_hand,3,0.6176468964396574,0.5581111290898175
1791,1791,26,right_hand,4,0.6057365120937109,0.5290457875841993
1792,1792,26,right_hand,5,0.6371483041446915,0.5461806529418963
1793,1793,26,right_hand,6,0.6149706740463278,0.5093802556057859
1794,1794,26,right_hand,7,0.6159709621313221,0.5526810313004663
1795,1795,26,right_hand,8,0.6265513869506364,0.563535273094111
1796,1796,26,right_hand,9,0.6418580774775564,0.5459738793644998
1797,1797,26,right_hand,10,0.6372554143182101,0.5168033968273965
1798,1798,26,right_hand,11,0.629149299183737,0.5627712323144674
1799,1799,26,right_hand,12,0.6426664868585192,0.5777801694622637
1800,1800,26,right_hand,13,0.6602314166538296,0.5543646538964803
1801,1801,26,right_hand,14,0.6425512492209754,0.5321951699840328
1802,1802,26,right_hand,15,0.6483167803296063,0.564059273923928
1803,1803,26,right_hand,16,0.6469484418733349,0.5966253441655671
1804,1804,26,right_hand,17,0.6821501665902238,0.5659186575550886
1805,1805,26,right_hand,18,0.6764820564676308,0.5426111029071145
1806,1806,26,right_hand,19,0.6615369222079025,0.5736883556907374
1807,1807,26,right_hand,20,0.6686708395889663,0.5710419180645447
1808,1808,27,left_head,1,0.4963910055015847,0.25271713131787693
1809,1809,27,left_head,2,0.5106101905047927,0.2630159302047888
1810,1810,27,left_head,3,0.5318086660329827,0.26032429886741804
1811,1811,27,left_head,7,0.5550612710003214,0.3015629996852015
1812,1812,27,left_head,9,0.5047808870336353,0.35902295450067834
1813,1813,27,right_head,0,0.47336637762766554,0.2825630571371908
1814,1814,27,right_head,4,0.45634564527084426,0.2418315134150124
1815,1815,27,right_head,5,0.4386737956597093,0.2461373624544357
1816,1816,27,right_head,6,0.4176477399312404,0.24933072381478047
1817,1817,27,right_head,8,0.40230804604237574,0.273054057068191
1818,1818,27,right_head,10,0.44239100561826294,0.3568745946569415
1819,1819,27,left_arm,11,0.6632444933685182,0.5494489003680173
1820,1820,27,left_arm,13,0.7752097315351869,0.9480552156029652
1821,1821,27,left_arm,15,0.6744706073233014,0.6759418860554778
1822,1822,27,left_arm,17,0.6469039969985251,0.5942497467895776
1823,1823,27,left_arm,19,0.6371612860005249,0.5533890152312048
1824,1824,27,left_arm,21,0.6361054302573259,0.576818022159049
1825,1825,27,left_arm,23,0.579568598137217,1.0788068681069392
1826,1826,27,right_arm,12,0.3118695753458593,0.5254927520661267
1827,1827,27,right_arm,14,0.1962152434175345,0.9128085431175721
1828,1828,27,right_arm,16,0.30784127851684867,0.6363354742682513
1829,1829,27,right_arm,18,0.31155825258849684,0.5684343763173808
1830,1830,27,right_arm,20,0.3307662504138238,0.5143100712091232
1831,1831,27,right_arm,22,0.32703681241539306,0.5507236007459099
1832,1832,27,right_arm,24,0.3545864533283876,1.0666255056864766
1833,1833,27,left_hand,0,0.30133205022887494,0.6459065549797562
1834,1834,27,left_hand,1,0.33994433072462565,0.6107824817277148
1835,1835,27,left_hand,2,0.34854507286957476,0.5783171549631897
1836,1836,27,left_hand,3,0.3527757289621779,0.5363772254674792
1837,1837,27,left_hand,4,0.338404929858043,0.5117077375171085
1838,1838,27,left_hand,5,0.3392643628330929,0.5372262593875098
1839,1839,27,left_hand,6,0.3527915252054984,0.497066144521919
1840,1840,27,left_hand,7,0.3448903078503241,0.5175126239769856
1841,1841,27,left_hand,8,0.3536485209659958,0.5522142274598342
1842,1842,27,left_hand,9,0.32834272805428805,0.5241078128815078
1843,1843,27,left_hand,10,0.32152892167859715,0.49207734561158784
1844,1844,27,left_hand,11,0.3350182068086066,0.5231362864197895
1845,1845,27,left_hand,12,0.3288835923745822,0.5532261967373892
1846,1846,27,left_hand,13,0.3025133644571847,0.5283816448639324
1847,1847,27,left_hand,14,0.3088396429249511,0.49550656004551413
1848,1848,27,left_hand,15,0.3147211162436311,0.5269392445967273
1849,1849,27,left_hand,16,0.3262019861882603,0.5577028367630514
1850,1850,27,left_hand,17,0.28773416691243037,0.5440522977603569
1851,1851,27,left_hand,18,0.2824002367359437,0.5095756726879624
1852,1852,27,left_hand,19,0.29721933892047997,0.531032295730457
1853,1853,27,left_hand,20,0.29622860092418674,0.5499336687132267
1854,1854,27,right_hand,0,0.6602046892271468,0.673759220227447
1855,1855,27,right_hand,1,0.6334948220146182,0.6405267406455478
1856,1856,27,right_hand,2,0.6176022380542414,0.5949322730342516
1857,1857,27,right_hand,3,0.6103446454192061,0.5568917068234693
1858,1858,27,right_hand,4,0.6118434425366746,0.5346808045241712
1859,1859,27,right_hand,5,0.630869962486581,0.5388649120004773
1860,1860,27,right_hand,6,0.6157571973615548,0.5156493704660966
1861,1861,27,right_hand,7,0.6074221387589102,0.5530616164685658
1862,1862,27,right_hand,8,0.608398128521849,0.5594118631374203
1863,1863,27,right_hand,9,0.6538008331881768,0.5373828624043757
1864,1864,27,right_hand,10,0.6254792920228455,0.5130478863456929
1865,1865,27,right_hand,11,0.6242427459553238,0.5533350142481259
1866,1866,27,right_hand,12,0.6288687261284582,0.5725028328695321
1867,1867,27,right_hand,13,0.6671529502687419,0.556434055801394
1868,1868,27,right_hand,14,0.6520221662141377,0.5161043058532063
1869,1869,27,right_hand,15,0.6400000090096015,0.5559437763190852
1870,1870,27,right_hand,16,0.6474897401595133,0.5851405135928458
1871,1871,27,right_hand,17,0.679694464023634,0.5586976615247511
1872,1872,27,right_hand,18,0.6692329125542317,0.535995192977013
1873,1873,27,right_hand,19,0.6642089285714788,0.5632021363440906
1874,1874,27,right_hand,20,0.6644496206618044,0.5797004715570407
1875,1875,28,left_head,1,0.4892403426028373,0.2607446886884888
1876,1876,28,left_head,2,0.513409919409548,0.2671774952835234
1877,1877,28,left_head,3,0.5230638621280703,0.26689055528630307
1878,1878,28,left_head,7,0.5725922680540688,0.30613943550602213
1879,1879,28,left_head,9,0.5000643392201161,0.3705665653280215
1880,1880,28,right_head,0,0.4659345201877088,0.3051942360436172
1881,1881,28,right_head,4,0.4547081129498024,0.24242261247007432
1882,1882,28,right_head,5,0.4290039580099132,0.2552209702784278
1883,1883,28,right_head,6,0.4245977718623524,0.2552977493340525
1884,1884,28,right_head,8,0.4026845912999257,0.2780905217611552
1885,1885,28,right_head,10,0.4409822637263276,0.3599462567965318
1886,1886,28,left_arm,11,0.6476506404573457,0.5489313463428923
1887,1887,28,left_arm,13,0.7700842581022601,0.9385442309743267
1888,1888,28,left_arm,15,0.6750802489626627,0.6756686364178486
1889,1889,28,left_arm,17,0.6432367972114746,0.5845466613006287
1890,1890,28,left_arm,19,0.6281241968888336,0.5455078977857639
1891,1891,28,left_arm,21,0.6250876214622351,0.5732301487920839
1892,1892,28,left_arm,23,0.5798945008460304,1.1251484802476548
1893,1893,28,right_arm,12,0.3217992554491737,0.5294816258038626
1894,1894,28,right_arm,14,0.19368967972247256,0.9195399384520857
1895,1895,28,right_arm,16,0.3040580794778724,0.6504695246606984
1896,1896,28,right_arm,18,0.3233322420869073,0.5709994629430567
1897,1897,28,right_arm,20,0.3317655176821988,0.5245832672983033
1898,1898,28,right_arm,22,0.3415041675275534,0.5454667036395932
1899,1899,28,right_arm,24,0.375760916110354,1.0584939074410735
1900,1900,28,left_hand,0,0.3002464790456928,0.6474733572125975
1901,1901,28,left_hand,1,0.34202371256954794,0.608203635283169
1902,1902,28,left_hand,2,0.35314893803007164,0.5723901434216101
1903,1903,28,left_hand,3,0.3529348410916231,0.5376239807038631
1904,1904,28,left_hand,4,0.32685782836804067,0.5118271222958635
1905,1905,28,left_hand,5,0.34149916851088646,0.5322376079309236
1906,1906,28,left_hand,6,0.35239560363433775,0.49074193524164467
1907,1907,28,left_hand,7,0.3588447286210758,0.5171568442899439
1908,1908,28,left_hand,8,0.34528961243268513,0.5547659225970576
1909,1909,28,left_hand,9,0.31731851237127123,0.5326112763463701
1910,1910,28,left_hand,10,0.3300903747712981,0.4882268233558441
1911,1911,28,left_hand,11,0.3345540827039843,0.5218795487865427
1912,1912,28,left_hand,12,0.32716082699201243,0.5472634004980614
1913,1913,28,left_hand,13,0.2985747880032695,0.5419325230020807
1914,1914,28,left_hand,14,0.31314112206526395,0.49958714670991605
1915,1915,28,left_hand,15,0.32180750990502816,0.5224048791045585
1916,1916,28,left_hand,16,0.31078569572993064,0.5571813630672849
1917,1917,28,left_hand,17,0.28188442405012953,0.5312173042247823
1918,1918,28,left_hand,18,0.29533488273143316,0.5103995022840778
1919,1919,28,left_hand,19,0.2986446729159498,0.5334638981651085
1920,1920,28,left_hand,20,0.3091714547590246,0.5548383718277285
1921,1921,28,right_hand,0,0.6572377319342215,0.6717315503447223
1922,1922,28,right_hand,1,0.6358135291794749,0.6470557235015991
1923,1923,28,right_hand,2,0.602264331741079,0.6067189021239197
1924,1924,28,right_hand,3,0.6059964413654155,0.5649972128319433
1925,1925,28,right_hand,4,0.6122211545452463,0.5290202431127096
1926,1926,28,right_hand,5,0.6295469357345328,0.5443854924810543
1927,1927,28,right_hand,6,0.604478910784044,0.5076387651937192
1928,1928,28,right_hand,7,0.6010081630431404,0.5458591371082299
1929,1929,28,right_hand,8,0.6111758129838912,0.5799951398030153
1930,1930,28,right_hand,9,0.6402854593244609,0.5518864445153858
1931,1931,28,right_hand,10,0.627683724805908,0.5118194267967514
1932,1932,28,right_hand,11,0.6144144343051984,0.5507165343105025
1933,1933,28,right_hand,12,0.6252607318118262,0.5849313769838959
1934,1934,28,right_hand,13,0.6508253200323454,0.5452553453698865
1935,1935,28,right_hand,14,0.6417453703814125,0.5243883137064689
1936,1936,28,right_hand,15,0.638193562859947,0.5696302880759965
1937,1937,28,right_hand,16,0.6466663138866725,0.5844466452421868
1938,1938,28,right_hand,17,0.6762947006245226,0.5494444668500429
1939,1939,28,right_hand,18,0.655833799012292,0.5360445449821939
1940,1940,28,right_hand,19,0.6628388691431776,0.5748874975713976
1941,1941,28,right_hand,20,0.6566534530456215,0.5799782583291468
1942,1942,29,left_head,1,0.5109979884845364,0.26443083315993976
1943,1943,29,left_head,2,0.5238412755291837,0.2647031407508837
1944,1944,29,left_head,3,0.5313132458267108,0.26849025843536484
1945,1945,29,left_head,7,0.5671294705679747,0.3142227825846946
1946,1946,29,left_head,9,0.5073797788916384,0.37255626519945084
1947,1947,29,right_head,0,0.4701869174505623,0.2971938526657504
1948,1948,29,right_head,4,0.44773343625195017,0.2546406187581803
1949,1949,29,right_head,5,0.42801977972768607,0.24260025763876186
1950,1950,29,right_head,6,0.42471708210949555,0.2458796489829983
1951,1951,29,right_head,8,0.4032840636110888,0.27152883210959766
1952,1952,29,right_head,10,0.4364671392390811,0.3624030980990735
1953,1953,29,left_arm,11,0.6411772736652747,0.5516575556738106
1954,1954,29,left_arm,13,0.774363045251377,0.9495981263314436
1955,1955,29,left_arm,15,0.6689645150961974,0.6738970017802395
1956,1956,29,left_arm,17,0.635894497064857,0.5949798684878649
1957,1957,29,left_arm,19,0.6337411484443541,0.5454405655982083
1958,1958,29,left_arm,21,0.6294373624065398,0.5764375382085325
1959,1959,29,left_arm,23,0.5867397687379827,1.1298419286745576
1960,1960,29,right_arm,12,0.3069507166459605,0.5286234327768128
1961,1961,29,right_arm,14,0.183179672055846,0.9226009772725188
1962,1962,29,right_arm,16,0.3032812731997578,0.6398285975323486
1963,1963,29,right_arm,18,0.3127602307315348,0.5647199619564881
1964,1964,29,right_arm,20,0.34277405521450915,0.5265368682393073
1965,1965,29,right_arm,22,0.34084264371995965,0.5480920517450194
1966,1966,29,right_arm,24,0.37289488056981573,1.0691302948985533
1967,1967,29,left_hand,0,0.3040949977743692,0.6399297796463855
1968,1968,29,left_hand,1,0.3390468445802611,0.6178224811853861
1969,1969,29,left_hand,2,0.35715980472355496,0.5709560007227187
1970,1970,29,left_hand,3,0.3597325942740967,0.5376899227651044
1971,1971,29,left_hand,4,0.3366385156165812,0.512446517423281
1972,1972,29,left_hand,5,0.3440659827624009,0.5404900385328264
1973,1973,29,left_hand,6,0.3581995290213182,0.49253738104712363
1974,1974,29,left_hand,7,0.3475272177757202,0.5243102131687136
1975,1975,29,left_hand,8,0.3424935322740173,0.54456012543345
1976,1976,29,left_hand,9,0.321011908946523,0.5329205718793373
1977,1977,29,left_hand,10,0.3307155706163612,0.4937696243031527
1978,1978,29,left_hand,11,0.3403945976447949,0.5325645660383354
1979,1979,29,left_hand,12,0.3225301218873826,0.5510013063223272
1980,1980,29,left_hand,13,0.30979568356693504,0.538653532588946
1981,1981,29,left_hand,14,0.3137814474677365,0.5002462522602704
1982,1982,29,left_hand,15,0.32661889356459894,0.5316337380978321
1983,1983,29,left_hand,16,0.30970966985303383,0.5650146375690391
1984,1984,29,left_hand,17,0.2927783086806152,0.5484031865668573
1985,1985,29,left_hand,18,0.29751990123019195,0.5150919264605907
1986,1986,29,left_hand,19,0.310359625055261,0.5284083887956631
1987,1987,29,left_hand,20,0.3000350607811785,0.5686950110656637
1988,1988,29,right_hand,0,0.662201973931621,0.6687824880649115
1989,1989,29,right_hand,1,0.6279092501940041,0.6462864752246947
1990,1990,29,right_hand,2,0.6066143470348773,0.6041680318952736
1991,1991,29,right_hand,3,0.6144016921778284,0.5696698759426657
1992,1992,29,right_hand,4,0.6157041620011874,0.5488053618330173
1993,1993,29,right_hand,5,0.6171467680516,0.5570983260240737
1994,1994,29,right_hand,6,0.6021057237848672,0.515940388005897
1995,1995,29,right_hand,7,0.6136705348513605,0.5486381970244336
1996,1996,29,right_hand,8,0.6062456019866286,0.5678283824876328
1997,1997,29,right_hand,9,0.6448952343493737,0.5438715958081436
1998,1998,29,right_hand,10,0.6334990254796258,0.5317719285574851
1999,1999,29,right_hand,11,0.6277349490570346,0.5510461019304282
2000,2000,29,right_hand,12,0.6200913829769321,0.5683656712910278
2001,2001,29,right_hand,13,0.6666941479405057,0.5651826501059313
2002,2002,29,right_hand,14,0.6371740479544447,0.5357482968793906
2003,2003,29,right_hand,15,0.6539599819118673,0.5599236346679733
2004,2004,29,right_hand,16,0.6509644817103349,0.5767107767056978
2005,2005,29,right_hand,17,0.6785753192561912,0.5680504800487355
2006,2006,29,right_hand,18,0.663187864340994,0.5516141245338174
2007,2007,29,right_hand,19,0.6686768419929895,0.5731278495295189
2008,2008,29,right_hand,20,0.6653708101037359,0.5833544890621271
2009,2009,30,left_head,1,0.4896559716396857,0.2646998269110393
2010,2010,30,left_head,2,0.5179152376828459,0.27786938119097154
2011,2011,30,left_head,3,0.535196219478139,0.2795954849146379
2012,2012,30,left_head,7,0.5600048038971442,0.3185313021284273
2013,2013,30,left_head,9,0.5052393233066442,0.3795892543496085
2014,2014,30,right_head,0,0.45453958463267363,0.30899345631457836
2015,2015,30,right_head,4,0.445715770758722,0.26298200468516825
2016,2016,30,right_head,5,0.42978502043467526,0.2652591939492589
2017,2017,30,right_head,6,0.4284630570286761,0.2744125423364061
2018,2018,30,right_head,8,0.4047015692213265,0.28529427748368213
2019,2019,30,right_head,10,0.44092680681289775,0.3714743028598506
2020,2020,30,left_arm,11,0.6351063327080531,0.5577907751289829
2021,2021,30,left_arm,13,0.7836139897917507,0.9489353116068048
2022,2022,30,left_arm,15,0.6666895046653476,0.6698364455239638
2023,2023,30,left_arm,17,0.6604896325990679,0.5929291736275777
2024,2024,30,left_arm,19,0.6397475855832712,0.54232170241499
2025,2025,30,left_arm,21,0.6428008306240954,0.5775896655572301
2026,2026,30,left_arm,23,0.5928823519390584,1.1188639187201792
2027,2027,30,right_arm,12,0.3107988216200089,0.5352005923150879
2028,2028,30,right_arm,14,0.19426954984363023,0.9133999949223982
2029,2029,30,right_arm,16,0.30868820033278105,0.6438712726437319
2030,2030,30,right_arm,18,0.3421088403842489,0.5674158847075399
2031,2031,30,right_arm,20,0.3373656868813381,0.5347686481623837
2032,2032,30,right_arm,22,0.3327280761325378,0.5606388859756963
2033,2033,30,right_arm,24,0.367110240920397,1.0672713301528385
2034,2034,30,left_hand,0,0.2953851289630063,0.6476635518898916
2035,2035,30,left_hand,1,0.33666506096893756,0.6236753745250797
2036,2036,30,left_hand,2,0.36017469101437005,0.5900819714360008
2037,2037,30,left_hand,3,0.34710643577307804,0.5522127475897043
2038,2038,30,left_hand,4,0.3363206744704076,0.5376812143999701
2039,2039,30,left_hand,5,0.34160469328391935,0.5390312048542778
2040,2040,30,left_hand,6,0.35433209174098007,0.5064507214589552
2041,2041,30,left_hand,7,0.34991542642175766,0.5452651766920745
2042,2042,30,left_hand,8,0.3608362551813455,0.5591535433910138
2043,2043,30,left_hand,9,0.3304424282813049,0.5366947531362198
2044,2044,30,left_hand,10,0.33432404016453016,0.5127974484393827
2045,2045,30,left_hand,11,0.33103665643243363,0.5340122590058413
2046,2046,30,left_hand,12,0.3363314082771926,0.5558029626252594
2047,2047,30,left_hand,13,0.3065047349199756,0.5418395551972058
2048,2048,30,left_hand,14,0.31927855313705616,0.5082476892453051
2049,2049,30,left_hand,15,0.32016948980130067,0.543088836598083
2050,2050,30,left_hand,16,0.32791471777585157,0.5694675651358015
2051,2051,30,left_hand,17,0.2934078309077467,0.5507966393503141
2052,2052,30,left_hand,18,0.2968984694351523,0.524892243629882
2053,2053,30,left_hand,19,0.3018621805975739,0.5423040825179571
2054,2054,30,left_hand,20,0.30153100892706114,0.5652330109271083
2055,2055,30,right_hand,0,,
2056,2056,30,right_hand,1,,
2057,2057,30,right_hand,2,,
2058,2058,30,right_hand,3,,
2059,2059,30,right_hand,4,,
2060,2060,30,right_hand,5,,
2061,2061,30,right_hand,6,,
2062,2062,30,right_hand,7,,
2063,2063,30,right_hand,8,,
2064,2064,30,right_hand,9,,
2065,2065,30,right_hand,10,,
2066,2066,30,right_hand,11,,
2067,2067,30,right_hand,12,,
2068,2068,30,right_hand,13,,
2069,2069,30,right_hand,14,,
2070,2070,30,right_hand,15,,
2071,2071,30,right_hand,16,,
2072,2072,30,right_hand,17,,
2073,2073,30,right_hand,18,,
2074,2074,30,right_hand,19,,
2075,2075,31,left_head,1,0.5009456511947739,0.26102865394263514
2076,2076,31,left_head,2,0.5228524467993241,0.25989122229602957
2077,2077,31,left_head,3,0.5354642114275723,0.2575035046619293
2078,2078,31,left_head,7,0.5649499744205915,0.29530864003826734
2079,2079,31,left_head,9,0.5060766309833846,0.3474171746317732
2080,2080,31,right_head,0,0.48155473491949485,0.29514469377589136
2081,2081,31,right_head,4,0.45118659460519434,0.25024503258736874
2082,2082,31,right_head,5,0.4509860279994391,0.25221559669892374
2083,2083,31,right_head,6,0.42637604353471475,0.25358264093041094
2084,2084,31,right_head,8,0.417241522762026,0.2868458057445078
2085,2085,31,right_head,10,0.43997856809068964,0.3322576580697881
2086,2086,31,left_arm,11,0.6535563111859028,0.5548609201633559
2087,2087,31,left_arm,13,0.7832244841468781,0.9388907518836017
2088,2088,31,left_arm,15,0.6776913086746005,0.6647967521611501
2089,2089,31,left_arm,17,0.6564330376025644,0.5884471148472815
2090,2090,31,left_arm,19,0.6492530438823357,0.5509421849505521
2091,2091,31,left_arm,21,0.6404538835543281,0.5811227978938488
2092,2092,31,left_arm,23,0.5725624022110769,1.0688624320194529
2093,2093,31,right_arm,12,0.3285390026369346,0.5372154283715295
2094,2094,31,right_arm,14,0.1836145616983612,0.9152212585199727
2095,2095,31,right_arm,16,0.28611920899118043,0.6380530100978667
2096,2096,31,right_arm,18,0.3268204719981588,0.5860619393923355
2097,2097,31,right_arm,20,0.34293203314994186,0.542468232799352
2098,2098,31,right_arm,22,0.3381839204562441,0.566428598739555
2099,2099,31,right_arm,24,0.3728096295623881,1.0743083129765896
2100,2100,31,left_hand,0,,
2101,2101,31,left_hand,1,,
2102,2102,31,left_hand,2,,
2103,2103,31,left_hand,3,,
2104,2104,31,left_hand,4,,
2105,2105,31,left_hand,5,,
2106,2106,31,left_hand,6,,
