Unnamed: 0,frame,type,index,x,y
1707,25,left_hand,8,0.3284445767190992,0.4085559872561335
1708,25,left_hand,9,0.30986441933561815,0.41299393367544435
1709,25,left_hand,10,0.32762605766237296,0.367612420770174
1710,25,left_hand,11,0.3234879480641617,0.3896432761967913
1711,25,left_hand,12,0.3092474706706221,0.4138863619650762
1712,25,left_hand,13,0.28996125066161116,0.4016194770951774
1713,25,left_hand,14,0.3039794416710452,0.3611785070708522
1714,25,left_hand,15,0.31317497355645907,0.3973793469097422
1715,25,left_hand,16,0.2906242676250863,0.41863273833131265
1716,25,left_hand,17,0.27279596117420335,0.4030015175231746
1717,25,left_hand,18,0.28977041768389056,0.37271400478660777
1718,25,left_hand,19,0.2900991907704963,0.3956137652701025
1719,25,left_hand,20,0.2924626701627455,0.4071160162113805
1720,25,right_hand,0,0.5579598386642227,0.6224432025315064
1721,25,right_hand,1,0.5472097710543832,0.5896004272698446
1722,25,right_hand,2,0.5452478288350783,0.5386747642369841
1723,25,right_hand,3,0.5576657601456994,0.4954900669566521
1724,25,right_hand,4,0.5549654606871763,0.4773804537069658
1725,25,right_hand,5,0.5719500142041115,0.5011568800041665
1726,25,right_hand,6,0.5721967806693007,0.47837300995820886
1727,25,right_hand,7,0.5656331022798998,0.4968629129323543
1728,25,right_hand,8,0.5585127088277794,0.5149766180174498
1729,25,right_hand,9,0.5823491607476471,0.507414537963518
1730,25,right_hand,10,0.5803956458042262,0.4746922454070779
1731,25,right_hand,11,0.5705657566696654,0.5021410926196667
1732,25,right_hand,12,0.5612325055342058,0.5293737465774581
1733,25,right_hand,13,0.592280006774819,0.5195031268097766
1734,25,right_hand,14,0.5950613818444049,0.4913039773426293
1735,25,right_hand,15,0.5860842299981427,0.5090585993553258
1736,25,right_hand,16,0.5733284832313119,0.5358346920985212
1737,25,right_hand,17,0.6170609241937037,0.5317192664446228
1738,25,right_hand,18,0.6083799373214471,0.5106025084520426
1739,25,right_hand,19,0.586093687678381,0.5343209811930286
1740,25,right_hand,20,0.5941856645762891,0.5396462593419804
1741,26,right_head,1,0.543399621207851,0.19458888350279338
1742,26,right_head,2,0.5384384190082439,0.20168000370443187
1743,26,right_head,3,0.5134343862933476,0.1968347632528281
1744,26,right_head,7,0.4769381866393563,0.22050821982744975
1745,26,right_head,9,0.5063414304607294,0.28422707591606133
1746,26,left_head,0,0.5587672943297164,0.2435709681641788
1747,26,left_head,4,0.5897336571229499,0.2107626993002503
1748,26,left_head,5,0.5966591588788621,0.2197819621413599
1749,26,left_head,6,0.6129297049784505,0.22776012288886224
1750,26,left_head,8,0.6138532885138831,0.2542702556790828
1751,26,left_head,10,0.564898081232028,0.30269562562219665
1752,26,right_arm,11,0.3308672780724654,0.4034035463890362
1753,26,right_arm,13,0.11940097749322018,0.7067165599020943
1754,26,right_arm,15,0.2873906341072221,0.5015173894952951
1755,26,right_arm,17,0.330392005000507,0.4404971549948543
1756,26,right_arm,19,0.34960286011186503,0.41161428514666
1757,26,right_arm,21,0.34246955203427165,0.42564636047986815
1758,26,right_arm,23,0.2496886824395527,0.8807999438865681
1759,26,left_arm,12,0.6175939156891705,0.49488630118192867
1760,26,left_arm,14,0.6011481988161701,0.8677010493621339
1761,26,left_arm,16,0.596274637259721,0.6048379344238783
1762,26,left_arm,18,0.5986924335463845,0.5318761045655901
1763,26,left_arm,20,0.6061555970824176,0.48931334560786044
1764,26,left_arm,22,0.599085139848771,0.5059908375584993
1765,26,left_arm,24,0.41535890770248995,0.9380452448215961
1766,26,left_hand,0,0.26868615039929367,0.4897640384087605
1767,26,left_hand,1,0.30875698498720183,0.46823608329869404
1768,26,left_hand,2,0.3249133128198851,0.4413121776180746
1769,26,left_hand,3,0.3365328019064644,0.39762524224840023
1770,26,left_hand,4,0.33212628913258035,0.3791284336516909
1771,26,left_hand,5,0.33288627526382175,0.39564958318313426
1772,26,left_hand,6,0.3441568925594889,0.36674440347946247
1773,26,left_hand,7,0.3345699445333651,0.39298051041517146
1774,26,left_hand,8,0.3314552711128206,0.40748408243691936
1775,26,left_hand,9,0.3227999005679637,0.39521818516841734
1776,26,left_hand,10,0.33026843282876495,0.3593237763838588
1777,26,left_hand,11,0.3220036011364521,0.38457552812249185
1778,26,left_hand,12,0.3124900638122342,0.39990800839721174
1779,26,left_hand,13,0.3034246362039784,0.3889144920671366
1780,26,left_hand,14,0.31153846079433656,0.34638042589330864
1781,26,left_hand,15,0.31785247353652313,0.38337059800567697
1782,26,left_hand,16,0.30478197593195655,0.3984619275069511
1783,26,left_hand,17,0.28145957551388445,0.3857703508064054
1784,26,left_hand,18,0.29049573586795885,0.3715055161695414
1785,26,left_hand,19,0.30801576166538724,0.3930826733938295
1786,26,left_hand,20,0.28593124615643895,0.4046581873646997
1787,26,right_hand,0,0.5527818590363932,0.6097670228182923
1788,26,right_hand,1,0.5490668054363376,0.5754126452421519
1789,26,right_hand,2,0.5454582442944376,0.5253182043813174
1790,26,right_hand,3,0.5570220203354291,0.4982445063880795
1791,26,right_hand,4,0.557544553561218,0.46412468460138145
1792,26,right_hand,5,0.5752823383277001,0.4944393628802254
1793,26,right_hand,6,0.5679323549178398,0.45938081286620536
1794,26,right_hand,7,0.5504239325299077,0.4929101895252501
1795,26,right_hand,8,0.5568013031525249,0.5098201278637868
1796,26,right_hand,9,0.5894657635342939,0.5010879396923709
1797,26,right_hand,10,0.574158310128913,0.467854236943122
1798,26,right_hand,11,0.5680190715781117,0.5024412348703438
1799,26,right_hand,12,0.5705916768665978,0.5164118058297485
1800,26,right_hand,13,0.5967015369797868,0.5121307189286612
1801,26,right_hand,14,0.5957566052275987,0.483906542512881
1802,26,right_hand,15,0.5832837708620754,0.511325880861896
1803,26,right_hand,16,0.5754745821662178,0.5325910918923239
1804,26,right_hand,17,0.6133950418157439,0.5239558771864024
1805,26,right_hand,18,0.6027198441232268,0.5011856850883855
1806,26,right_hand,19,0.5846138449191935,0.5171158510117234
1807,26,right_hand,20,0.5936730591942209,0.5404131163520527
1808,27,right_head,1,0.5434589541822068,0.20176572382047972
1809,27,right_head,2,0.527047475475861,0.20342532035778368
1810,27,right_head,3,0.5219892275282147,0.1926986885250557
1811,27,right_head,7,0.47576652181717116,0.20981965576091097
1812,27,right_head,9,0.5090860177814638,0.2942835001363383
1813,27,left_head,0,0.5672623621360704,0.24935366593053251
1814,27,left_head,4,0.5909387915766315,0.2260467622971756
1815,27,left_head,5,0.5915955514389538,0.22558267525599404
1816,27,left_head,6,0.6120838265504281,0.22900431422146403
1817,27,left_head,8,0.6178448171116424,0.26210907558621444
1818,27,left_head,10,0.5577973418936661,0.30388915155324003
1819,27,right_arm,11,0.3386139911236168,0.4057429214978344
1820,27,right_arm,13,0.11802061611043149,0.6999885107296583
1821,27,right_arm,15,0.2796752867968011,0.5114190617183872
1822,27,right_arm,17,0.3241549377575995,0.4446397495996818
1823,27,right_arm,19,0.3403115825523936,0.4208030270230819
1824,27,right_arm,21,0.336611180493012,0.4346074228654042
1825,27,right_arm,23,0.23848531048675567,0.8850634903443196
1826,27,left_arm,12,0.6205529497426349,0.5011200905808457
1827,27,left_arm,14,0.6106826802129944,0.8620416343661624
1828,27,left_arm,16,0.6037151150413343,0.5928341822444064
1829,27,left_arm,18,0.6025853655243497,0.5166509610323935
1830,27,left_arm,20,0.610492999649212,0.4855844592948386
1831,27,left_arm,22,0.6027202168480222,0.5109312471766226
1832,27,left_arm,24,0.42857191494976743,0.926406473916058
1833,27,left_hand,0,0.2712226115402093,0.47538424173095983
1834,27,left_hand,1,0.2994095927539977,0.46120136641694187
1835,27,left_hand,2,0.3388307126627911,0.4319167678924005
1836,27,left_hand,3,0.34702964579154616,0.40723664771705637
1837,27,left_hand,4,0.3355880861816908,0.3785759908169579
1838,27,left_hand,5,0.34538539171318705,0.3869845329742474
1839,27,left_hand,6,0.35114361137510086,0.3549344268543363
1840,27,left_hand,7,0.3426385660628464,0.37642065162137706
1841,27,left_hand,8,0.33980762775372786,0.40737039745492387
1842,27,left_hand,9,0.32014581541211284,0.3820737894002404
1843,27,left_hand,10,0.331595009580689,0.35644636854608047
1844,27,left_hand,11,0.33520405678995435,0.38440261223342176
1845,27,left_hand,12,0.3099560284593249,0.40442270104134836
1846,27,left_hand,13,0.3065031361947407,0.3835426696747858
1847,27,left_hand,14,0.32320243941942217,0.3453660294052042
1848,27,left_hand,15,0.31726605996715607,0.37545911414624755
1849,27,left_hand,16,0.3114002848165578,0.4042525093564544
1850,27,left_hand,17,0.2898446692702976,0.37941367879974053
1851,27,left_hand,18,0.3069848467650821,0.36157723117566654
1852,27,left_hand,19,0.2937128961009814,0.3794815922366753
1853,27,left_hand,20,0.2921458979613719,0.39839955496948376
1854,27,right_hand,0,0.5597795659054848,0.5983353920969688
1855,27,right_hand,1,0.5384659836258028,0.5673583390410909
1856,27,right_hand,2,0.5396069337026048,0.5280002484307131
1857,27,right_hand,3,0.5501262713324674,0.4831254740070059
1858,27,right_hand,4,0.5495814839823832,0.48054268208617545
1859,27,right_hand,5,0.5710738751073601,0.49263442558130044
1860,27,right_hand,6,0.5651907990937544,0.466478605885686
1861,27,right_hand,7,0.5485353903851262,0.480626422173024
1862,27,right_hand,8,0.5542201604415677,0.502250678266493
1863,27,right_hand,9,0.5857121359684925,0.494623984901295
1864,27,right_hand,10,0.5743259132555595,0.4674665226613399
1865,27,right_hand,11,0.5619143121990123,0.5013389982777354
1866,27,right_hand,12,0.5668658925493435,0.5119503188962151
1867,27,right_hand,13,0.6048156025201475,0.5038844971942765
1868,27,right_hand,14,0.586845831104597,0.47706430796400756
1869,27,right_hand,15,0.5710095545034768,0.514046010908917
1870,27,right_hand,16,0.5744642724444337,0.5304083359922204
1871,27,right_hand,17,0.6093607452353643,0.5209984705044989
1872,27,right_hand,18,0.6005269979789908,0.4905064764056446
1873,27,right_hand,19,0.5868780068948006,0.510947520411067
1874,27,right_hand,20,0.5940680358558218,0.5283224947725517
1875,28,right_head,1,0.5469739521430301,0.21193894904653474
1876,28,right_head,2,0.5333014780518055,0.20865489563140058
1877,28,right_head,3,0.5159765418586706,0.21771737994794763
1878,28,right_head,7,0.47033456621696224,0.23093636400672488
1879,28,right_head,9,0.5169109961322693,0.30230883658220875
1880,28,left_head,0,0.5625196254267719,0.2575338401680445
1881,28,left_head,4,0.5837520060463375,0.21950525598817236
1882,28,left_head,5,0.5922266676183497,0.22951808072100557
1883,28,left_head,6,0.6057205673406604,0.23702965891034491
1884,28,left_head,8,0.6170871934769534,0.26655431338642
1885,28,left_head,10,0.571587774418292,0.3199433200177181
1886,28,right_arm,11,0.3341097284272443,0.4101750910378078
1887,28,right_arm,13,0.12331503475291919,0.7054628434180964
1888,28,right_arm,15,0.28156138779533635,0.498796036369462
1889,28,right_arm,17,0.3346903685816829,0.42911281580813077
1890,28,right_arm,19,0.35215885697615745,0.40483476363079396
1891,28,right_arm,21,0.34714139791865395,0.43711416014303994
1892,28,right_arm,23,0.22798850716504895,0.909692402432145
1893,28,left_arm,12,0.6149696834826467,0.494081702287253
1894,28,left_arm,14,0.6057483411896041,0.8705974665853675
1895,28,left_arm,16,0.5967184677585146,0.5932149304662011
1896,28,left_arm,18,0.5997715578778414,0.5258537779664321
1897,28,left_arm,20,0.6121920236806302,0.5023511701498367
1898,28,left_arm,22,0.5931980468904354,0.512180458556543
1899,28,left_arm,24,0.424530373056318,0.9264254634263255
1900,28,left_hand,0,0.2729295688712233,0.4796866550717248
1901,28,left_hand,1,0.30333888215349347,0.46047466816891525
1902,28,left_hand,2,0.3294726293613023,0.42486204677839967
1903,28,left_hand,3,0.34982212487005304,0.3974983101302667
1904,28,left_hand,4,0.3437659234101874,0.3749710196870235
1905,28,left_hand,5,0.3358176666415511,0.3911726113484313
1906,28,left_hand,6,0.3424075743455043,0.36541477749617124
1907,28,left_hand,7,0.3417903070392292,0.3869875689740563
1908,28,left_hand,8,0.3233148507259409,0.4104468285987243
1909,28,left_hand,9,0.32330598268823607,0.38652437292225816
1910,28,left_hand,10,0.33695005442100034,0.3605334262365726
1911,28,left_hand,11,0.32815356548032515,0.3855253285592134
1912,28,left_hand,12,0.32476777871939755,0.4004854941697943
1913,28,left_hand,13,0.3099708386620079,0.38559180833154194
1914,28,left_hand,14,0.3179247779009825,0.34775946267325497
1915,28,left_hand,15,0.31535378910247003,0.3800144725217959
1916,28,left_hand,16,0.3077996989079418,0.4062066647925824
1917,28,left_hand,17,0.2856955929211479,0.39001373270033
1918,28,left_hand,18,0.29910481378092757,0.3570570439782398
1919,28,left_hand,19,0.2969898669707134,0.37491197368372975
1920,28,left_hand,20,0.29161029926623394,0.3955520942859144
1921,28,right_hand,0,0.5682590809375528,0.6019461631916275
1922,28,right_hand,1,0.5420352303075993,0.5686002602968084
1923,28,right_hand,2,0.543669514289975,0.533661008084179
1924,28,right_hand,3,0.5468056029583558,0.4945815971449138
1925,28,right_hand,4,0.5533037588522484,0.47882080801467797
1926,28,right_hand,5,0.5633268926803111,0.4881469179630511
1927,28,right_hand,6,0.557280108061322,0.4594242436411635
1928,28,right_hand,7,0.5548846849281392,0.48596620836448035
1929,28,right_hand,8,0.546810552690197,0.5028051458109792
1930,28,right_hand,9,0.5785163549213781,0.49972931487137084
1931,28,right_hand,10,0.5705227539711625,0.4585499531637356
1932,28,right_hand,11,0.5530432942735529,0.4905097733428031
1933,28,right_hand,12,0.5591574772653555,0.515528393609793
1934,28,right_hand,13,0.5939775494246042,0.5102743204793082
1935,28,right_hand,14,0.5837984123020814,0.4827400457427492
1936,28,right_hand,15,0.5769206885869327,0.5171172353410639
1937,28,right_hand,16,0.5758891675807617,0.5283436748343595
1938,28,right_hand,17,0.5990585514202414,0.5212321984114057
1939,28,right_hand,18,0.593708923797666,0.4970278897200828
1940,28,right_hand,19,0.5842047739480771,0.5169633633758702
1941,28,right_hand,20,0.5933315875779737,0.5346391383106368
1942,29,right_head,1,0.5468535444410688,0.21369289920803217
1943,29,right_head,2,0.5217173802847022,0.2082524642614839
1944,29,right_head,3,0.5130412338911008,0.21472016996108048
1945,29,right_head,7,0.4773863008005488,0.23210462356526998
1946,29,right_head,9,0.510844124075063,0.30490495139385954
1947,29,left_head,0,0.5684187427465529,0.2608848462261554
1948,29,left_head,4,0.5917164136767323,0.2237451824463028
1949,29,left_head,5,0.5996710548220684,0.21599408139001083
1950,29,left_head,6,0.6111226691560201,0.2318381131910918
1951,29,left_head,8,0.6160474791233603,0.2510556107601857
1952,29,left_head,10,0.5721234534108698,0.30884331744110116
1953,29,right_arm,11,0.3389465021573116,0.40815142018616957
1954,29,right_arm,13,0.10900628526718151,0.7019853895215723
1955,29,right_arm,15,0.28633129248592903,0.5039677654987192
1956,29,right_arm,17,0.33686198553913027,0.44044540586973213
1957,29,right_arm,19,0.34552616603802333,0.41227022710504035
1958,29,right_arm,21,0.3478161237439009,0.43406561147611133
1959,29,right_arm,23,0.2293618601558696,0.9194379590995666
1960,29,left_arm,12,0.6126672952238528,0.4926154072192688
1961,29,left_arm,14,0.6149955148656346,0.8623229828691669
1962,29,left_arm,16,0.6008820282222949,0.5912898467258817
1963,29,left_arm,18,0.6027053404224173,0.5183658220223394
1964,29,left_arm,20,0.5958819397674908,0.48566668900379684
1965,29,left_arm,22,0.5888229145166383,0.5107342809883846
1966,29,left_arm,24,0.4194343616265176,0.942198208789975
1967,29,left_hand,0,0.2696621787142406,0.47051079496364423
1968,29,left_hand,1,0.3002047211091682,0.4652788436807872
1969,29,left_hand,2,0.3412505624795953,0.43594904680338165
1970,29,left_hand,3,0.3473379958215598,0.3987551737912709
1971,29,left_hand,4,0.33340231511847707,0.3653496927920836
1972,29,left_hand,5,0.34574740077240784,0.3955050499503453
1973,29,left_hand,6,0.3573887101218465,0.3692614830779082
1974,29,left_hand,7,0.3422951842708344,0.3823225966044942
1975,29,left_hand,8,0.32746220248599445,0.41272834057890584
1976,29,left_hand,9,0.33087732634584555,0.3905226637822715
1977,29,left_hand,10,0.3367933045467967,0.36178260130993334
1978,29,left_hand,11,0.3317867425848482,0.3825781404738978
1979,29,left_hand,12,0.31216246063091946,0.4103780126180655
1980,29,left_hand,13,0.3033911169530501,0.38181683038947034
1981,29,left_hand,14,0.3173176698719514,0.36062905156017044
1982,29,left_hand,15,0.32093902246671513,0.3869139114517952
1983,29,left_hand,16,0.29640100349932585,0.407611855027467
1984,29,left_hand,17,0.2818719536426376,0.3863118650617614
1985,29,left_hand,18,0.29751942773267137,0.36186940854560423
1986,29,left_hand,19,0.29889850669576157,0.38629774076018375
1987,29,left_hand,20,0.29390028486992714,0.3964343762410768
1988,29,right_hand,0,0.551915919101498,0.6064441168974107
1989,29,right_hand,1,0.5419143410341094,0.5777072254114338
1990,29,right_hand,2,0.5324241546997155,0.5414977823333249
1991,29,right_hand,3,0.5486243742957565,0.5076063916116463
1992,29,right_hand,4,0.5539066566520023,0.4894160828890164
1993,29,right_hand,5,0.5584368353037543,0.4975973227623667
1994,29,right_hand,6,0.5617585238593745,0.46341256125795927
1995,29,right_hand,7,0.5503271884530087,0.4814229623162073
1996,29,right_hand,8,0.5526748440044549,0.5124036672506013
1997,29,right_hand,9,0.583127748493378,0.49896511917856723
1998,29,right_hand,10,0.5713797800777052,0.47263683173635906
1999,29,right_hand,11,0.5511093917010944,0.5004462088810655
2000,29,right_hand,12,0.5618487742320567,0.5087865360671421
2001,29,right_hand,13,0.593202650700452,0.5017221135502814
2002,29,right_hand,14,0.5830328812136445,0.479040588716685
2003,29,right_hand,15,0.5747909087453905,0.5078440883689203
2004,29,right_hand,16,0.5809083180686692,0.5322381584835829
2005,29,right_hand,17,0.6004066961138386,0.5317959570811545
2006,29,right_hand,18,0.6107503431046145,0.5079464864154923
2007,29,right_hand,19,0.5898803664361023,0.5243803190644908
2008,29,right_hand,20,0.5898276742564851,0.5360721766865071
2009,30,right_head,1,0.5393150043008279,0.2185046610181172
2010,30,right_head,2,0.528911746539607,0.22360323833420323
2011,30,right_head,3,0.5121627473779632,0.21962540678807965
2012,30,right_head,7,0.47417821620614153,0.22941402832716232
2013,30,right_head,9,0.5110401266043109,0.3053199686108786
2014,30,left_head,0,0.5584593461045569,0.2726140678298088
2015,30,left_head,4,0.5786527554910681,0.22339490263264664
2016,30,left_head,5,0.5994305648140609,0.23535148061894276
2017,30,left_head,6,0.6048260252514692,0.24161602072078522
2018,30,left_head,8,0.614628547563532,0.2572115214904853
2019,30,left_head,10,0.5652495588387819,0.31575395585531574
2020,30,right_arm,11,0.3347995579877825,0.4175712160117707
2021,30,right_arm,13,0.11716524340108472,0.7106928091510526
2022,30,right_arm,15,0.28372433315492906,0.5008991579289482
2023,30,right_arm,17,0.3224347016120924,0.43909719808872205
2024,30,right_arm,19,0.3405105659234341,0.4063847438898027
2025,30,right_arm,21,0.3408494094960054,0.4245921626382826
2026,30,right_arm,23,0.231252691553029,0.9085764696284933
2027,30,left_arm,12,0.607212489380287,0.4926792059459144
2028,30,left_arm,14,0.6179144282505052,0.8553026541703076
2029,30,left_arm,16,0.5935898267850528,0.6028512818923916
2030,30,left_arm,18,0.60606159161579,0.5226047878241507
2031,30,left_arm,20,0.5981261315908076,0.49429786637661444
2032,30,left_arm,22,0.5881418973731358,0.5038149943635687
2033,30,left_arm,24,0.4321952941221886,0.923487885203281
2034,30,left_hand,0,0.27315063036023335,0.47615278608745637
2035,30,left_hand,1,0.2967154388556358,0.47349466585814426
2036,30,left_hand,2,0.31715955382548555,0.4392684110189913
2037,30,left_hand,3,0.330648707016558,0.41350738801324394
2038,30,left_hand,4,0.31898191748229865,0.39128750368254805
2039,30,left_hand,5,0.3333277808137637,0.39679869014450564
2040,30,left_hand,6,0.3530300247589264,0.37545547814009006
2041,30,left_hand,7,0.34058051616910257,0.4012421162798956
2042,30,left_hand,8,0.32100099433751783,0.4166421841704302
2043,30,left_hand,9,0.3165326861926042,0.39639138609165436
2044,30,left_hand,10,0.3292911272295822,0.36449040069259475
2045,30,left_hand,11,0.32936151551556836,0.3900195504477808
2046,30,left_hand,12,0.3161504754647745,0.4184432063700021
2047,30,left_hand,13,0.2949169708251492,0.3923945738018958
2048,30,left_hand,14,0.3085859070091569,0.3656026413638568
2049,30,left_hand,15,0.3069272415037475,0.3956102850882295
2050,30,left_hand,16,0.30339131743439685,0.4064871323010757
2051,30,left_hand,17,0.2847850422039502,0.3927843029552669
2052,30,left_hand,18,0.29790664758496055,0.377512002327794
2053,30,left_hand,19,0.29778641570540776,0.3843459681214251
2054,30,left_hand,20,0.2869894700478488,0.40092233909809605
2055,30,right_hand,0,,
2056,30,right_hand,1,,
2057,30,right_hand,2,,
2058,30,right_hand,3,,
2059,30,right_hand,4,,
2060,30,right_hand,5,,
2061,30,right_hand,6,,
2062,30,right_hand,7,,
2063,30,right_hand,8,,
2064,30,right_hand,9,,
2065,30,right_hand,10,,
2066,30,right_hand,11,,
2067,30,right_hand,12,,
2068,30,right_hand,13,,
2069,30,right_hand,14,,
2070,30,right_hand,15,,
2071,30,right_hand,16,,
2072,30,right_hand,17,,
2073,30,right_hand,18,,
2074,30,right_hand,19,,
2075,31,right_head,1,0.546343197698909,0.20258383632313318
2076,31,right_head,2,0.5307635098154156,0.20322623853582725
2077,31,right_head,3,0.5092770715888812,0.20618247172716694
2078,31,right_head,7,0.48028567231445163,0.21626604219381904
2079,31,right_head,9,0.508164007353127,0.28236931895921635
2080,31,left_head,0,0.5556988426151291,0.24529315520055253
2081,31,left_head,4,0.5764726911699268,0.22479191280522684
2082,31,left_head,5,0.5971898053438064,0.2308853573800221
2083,31,left_head,6,0.6011528730703849,0.24043963243839808
2084,31,left_head,8,0.611539076672077,0.2573192920299744
2085,31,left_head,10,0.5598673821891743,0.29590608779272554
2086,31,right_arm,11,0.33256697993193385,0.40482298969729025
2087,31,right_arm,13,0.11719954813846858,0.7032314942130699
2088,31,right_arm,15,0.28200893963231033,0.4923792812801674
2089,31,right_arm,17,0.3132284472955843,0.44294093034656135
2090,31,right_arm,19,0.3394086756655593,0.41095858040252675
2091,31,right_arm,21,0.33263527843807217,0.4312566903493382
2092,31,right_arm,23,0.24785246770893257,0.8682166755844902
2093,31,left_arm,12,0.6166991957434196,0.4987900000631872
2094,31,left_arm,14,0.6151107670096884,0.8578368615502155
2095,31,left_arm,16,0.614215780028418,0.5922346912048013
2096,31,left_arm,18,0.5875477512574803,0.5392674153546805
2097,31,left_arm,20,0.5910052390419579,0.49637876048747553
2098,31,left_arm,22,0.5828170914202339,0.5214957091328583
2099,31,left_arm,24,0.4300657567973909,0.9338659218646708
2100,31,left_hand,0,,
2101,31,left_hand,1,,
2102,31,left_hand,2,,
2103,31,left_hand,3,,
2104,31,left_hand,4,,
2105,31,left_hand,5,,
2106,31,left_hand,6,,
2107,31,left_hand,7,,
2108,31,left_hand,8,,
2109,31,left_hand,9,,
2110,31,left_hand,10,,
2111,31,left_hand,11,,
2112,31,left_hand,12,,
2113,31,left_hand,13,,
2114,31,left_hand,14,,
2115,31,left_hand,15,,
2116,31,left_hand,16,,
2117,31,left_hand,17,,
2118,31,left_hand,18,,
2119,31,left_hand,19,,
2120,31,left_hand,20,,
2121,31,right_hand,0,,
2122,31,right_hand,1,,
2123,31,right_hand,2,,
2124,31,right_hand,3,,
2125,31,right_hand,4,,
2126,31,right_hand,5,,
2127,31,right_hand,6,,
2128,31,right_hand,7,,
2129,31,right_hand,8,,
2130,31,right_hand,9,,
2131,31,right_hand,10,,
2132,31,right_hand,11,,
2133,31,right_hand,12,,
2134,31,right_hand,13,,
2135,31,right_hand,14,,
2136,31,right_hand,15,,
2137,31,right_hand,16,,
2138,31,right_hand,17,,
2139,31,right_hand,18,,
2140,31,right_hand,19,,
2141,31,right_hand,20,,
2142,32,right_head,1,0.5392896985198087,0.21677000135572175
2143,32,right_head,2,0.5231579503876567,0.21852763265700323
2144,32,right_head,3,0.502462511378112,0.2173514504230993
2145,32,right_head,7,0.471061495557185,0.2355746355534337
2146,32,right_head,9,0.515609842606562,0.30581726178830093
2147,32,left_head,0,0.5567492594723606,0.26572217102742857
2148,32,left_head,4,0.5799701686052916,0.2305403483943322
2149,32,left_head,5,0.5923201614806535,0.23911081574177065
2150,32,left_head,6,0.6123816262752098,0.25020897240049256
2151,32,left_head,8,0.6080576395297307,0.2666474952290043
2152,32,left_head,10,0.559697796846532,0.3223264587069632
2153,32,right_arm,11,0.33213738742637244,0.41945746610318024
2154,32,right_arm,13,0.11514163581996809,0.6973477266357426
2155,32,right_arm,15,0.25770481902926023,0.49328672200296086
2156,32,right_arm,17,0.2952270042401053,0.46499052481195735
2157,32,right_arm,19,0.3232088244814817,0.4510890915094752
2158,32,right_arm,21,0.31906415468660343,0.46599022304970883
2159,32,right_arm,23,0.2308691353032589,0.9172614882126563
2160,32,left_arm,12,0.6109281225635763,0.5047679318166899
2161,32,left_arm,14,0.6235395002651275,0.8652097153317794
2162,32,left_arm,16,0.6044103231972328,0.6073055299093634
2163,32,left_arm,18,0.5960629384832331,0.571666466693841
2164,32,left_arm,20,0.5843228739253469,0.5265260047083905
2165,32,left_arm,22,0.5785118431288041,0.5468856296743175
2166,32,left_arm,24,0.41898177466939945,0.9274736529546236
2167,32,left_hand,0,,
2168,32,left_hand,1,,
2169,32,left_hand,2,,
2170,32,left_hand,3,,
2171,32,left_hand,4,,
2172,32,left_hand,5,,
2173,32,left_hand,6,,
2174,32,left_hand,7,,
2175,32,left_hand,8,,
2176,32,left_hand,9,,
2177,32,left_hand,10,,
2178,32,left_hand,11,,
2179,32,left_hand,12,,
2180,32,left_hand,13,,
2181,32,left_hand,14,,
2182,32,left_hand,15,,
2183,32,left_hand,16,,
2184,32,left_hand,17,,
2185,32,left_hand,18,,
2186,32,left_hand,19,,
2187,32,right_hand,0,0.5736150837506663,0.569488144230859
2188,32,right_hand,1,0.556781470248339,0.5809421488427864
2189,32,right_hand,2,0.5393022477757501,0.6050459569644385
2190,32,right_hand,3,0.5331507485627518,0.6393137368442605
2191,32,right_hand,4,0.5349156915310689,0.6546388202032092
2192,32,right_hand,5,0.5506343606924755,0.5896586659934046
2193,32,right_hand,6,0.5419468706908869,0.6453553671468157
2194,32,right_hand,7,0.5287922780174841,0.6789779749416059
2195,32,right_hand,8,0.5255892981163914,0.7052903189740917
2196,32,right_hand,9,0.559425861406294,0.5945915819685661
2197,32,right_hand,10,0.5401862749400478,0.6515962034378117
2198,32,right_hand,11,0.5337677317848163,0.6835188361487786
2199,32,right_hand,12,0.536194762262985,0.7202658403398223
2200,32,right_hand,13,0.5741997271603788,0.599379774614651
2201,32,right_hand,14,0.5604154386495069,0.6597584078565241
2202,32,right_hand,15,0.5379203266647572,0.6852272895691139
2203,32,right_hand,16,0.5450867819632004,0.7098413743418625
2204,32,right_hand,17,0.5815361240119165,0.6060027231353372
2205,32,right_hand,18,0.5718955277573989,0.6492556190685838
2206,32,right_hand,19,0.5721925713249039,0.6830712901040351
2207,32,right_hand,20,0.5601788625771041,0.6910137302850305
2208,33,right_head,1,0.5482832529444097,0.2345030629135317
2209,33,right_head,2,0.5110616954709291,0.2287112760239343
2210,33,right_head,3,0.5016363852226313,0.23348860025769305
2211,33,right_head,7,0.47829200039390285,0.25571996797455665
2212,33,right_head,9,0.5045373671607819,0.31200699023709655
2213,33,left_head,0,0.5729711540198031,0.2682911579346514
2214,33,left_head,4,0.5857058497951811,0.24602939475392474
2215,33,left_head,5,0.5948261991528121,0.23847170783660807
2216,33,left_head,6,0.6013225492678241,0.25210348115558845
2217,33,left_head,8,0.6118905067508231,0.2706337568056022
2218,33,left_head,10,0.5649521445214026,0.3178917487683073
2219,33,right_arm,11,0.3282464982256442,0.40392782271917627
2220,33,right_arm,13,0.10643452405778683,0.6994060138096487
2221,33,right_arm,15,0.2570096341510336,0.535625211369881
